Protocol Name,Sample ID,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370702-02,activity,,4,-13.881,-5.318,ClC1=CC=CC(=C1Cl)N2CCN(CCCCNC(=O)C3=CC4=C(S3)C=CC=C4)CC2,,,,,,SYN-5116,SynKinase,2020_NPACT_04,,,FAUC-365,,4,,,,12.188,-7.381,4.955,1,0.998,,,,,,,6.5,,,6.87,-5.318,25.514,25.255,,,,,,,,,3Q397VBQF7Q3,CPTSTFKVXWZGEV,,APP-SARSCoV2_3CLpro-Kales,RHPQwfeHdlJQqmROnU,,Dopamine D3 receptor Antagonist,,,,,,462.4,363677812,474432-66-1,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297394670,KN12142022,,HTS,,6.503,6.87,-5.318,,,,,,,,,,,,,,,,,,,,,,,258337202
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00103791-01,activity,,4,-14.291,-6.493,CC1=C(Cl)C=C(NC2=NC=C(C(=O)N3CCN(CC3)C4=CC=C(F)C=C4)C5=CC=CC=C25)C=C1,,,,,,C066-1793,Sytravon,2020_NPACT_04,,,,,4,,,,12.646,-9.791,4.955,1,0.936,,,,,,,4.5,,,6.153,-6.493,11.467,16.281,,,,,,,,,Z4XHLB6S1TSV,WIHDPILLMGDBCF,,APP-SARSCoV2_3CLpro-Kales,RqgfcZhPDIMiWstFxn,,,,,,,,475,24267136,,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297395705,KN12142022,,HTS,,2.837,6.153,-6.493,,,,,,,,,,,,,,,,,,,,,,,258337203
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00165096-01,activity,,4,-13.133,-5.945,COC1=CC=C(C=C1)C2=C3N=CC4=C(CC(CC4=O)C5=CC=C(C)C=C5)N3N=C2C,,,,,,8563-0565,Sytravon,2020_NPACT_04,,,,,4,,,,12.802,-6.133,4.095,1,1,,,,,,,7,,,6.858,-5.945,26.058,26.615,,,,,,,,,MAGBSQRLXH34,ZKSFBMXODUAUHI,,APP-SARSCoV2_3CLpro-Kales,gYQlgwzUyJQkmUbFpm,,,,,,,,397.5,29216850,,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297396143,KN12142022,,HTS,,6.858,6.247,-5.945,,,,,,,,,,,,,,,,,,,,,,,258337204
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00016246-13,activity,,4,0,8.299,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1,,,,,,S3067,Selleck,2020_NPACT_04,,,Chlorhexidine,,4,,,,5.121,0,,,,,,,,,,0,,,13.419,8.299,42.817,,,,,,,,,,8Q7TDW6124W6,GHXZTYHSJHQHIJ,,APP-SARSCoV2_3CLpro-Kales,RrvRtELagNksqnXVUD,,N-Acetyltransferase Eis (Mycobacterium tuberculosis) Inhibitor,,,HCL,,,505.4,363676479,3697-42-5,MMP1,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297395348,KN12142022,,HTS,,8.367,13.419,8.299,,,,,,,,,,,,,,,,,,,,,,,258337205
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00161703-03,activity,,4,0,-3.917,COC1=CC=CC2=C1C(=NC(=N2)C3=CC=CS3)NN4C(=O)\C=C(C)/C4=O,4.25974,353.45,>54,,,DYD029-046,NCGCChem,2020_NPACT_04,,,SPC-839,,4,,,,9.507,0,,,,,,,,,,0,,,5.589,-3.917,4.692,,,,,,,,,,,GZGLPBNOIFLLRE,,APP-SARSCoV2_3CLpro-Kales,LKgCaIokNXQTaEOHbN,,IKK beta Inhibitor,,,TFA,,,366.4,363676607,,IKBKB,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297394694,KN12142022,,HTS,,0.715,5.589,-3.917,,,,,,,,,,,,,,,,,,,,,,,258337206
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00475777-02,activity,,4,-21.63,-15.108,C[N]1C(=CC=C1\C=C\C(=O)C2=CC=CC(=C2)F)/C=C/C(=O)NO,,,,,,GLXC-04734,Glixx,2020_NPACT_04,,,MC-1568,,4,,,,21.744,-15.13,4.955,1,1,,,,,,,6.5,,,6.635,-15.108,18.945,18.513,,,,,,,,,,QQDIFLSJMFDTCQ,,APP-SARSCoV2_3CLpro-Kales,TLMlIOftUwjuHPRiUA,,,,,,,,314.3,,852475-26-4,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297397277,KN12142022,,HTS,,6.635,3.079,-15.108,,,,,,,,,,,,,,,,,,,,,,,258337207
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386917-01,activity,,4,0,3.399,CC(C)(C)NC(=O)[C@H](N(C(=O)C1=CC=CO1)C2=CC=C(C=C2)C(C)(C)C)C3=CN=CC=C3,,,,,,MLS003172139,Evotec,2020_NPACT_04,,,,,4,,,,7.066,0,,,,,,,,,,0,,,9.946,2.88,18.707,,,,,,,,,,LBQGPHQMNVG5,JXGIYKRRPGCLFV,,APP-SARSCoV2_3CLpro-Kales,VuEVBDgaQUTSfjAczb,,,,,,,,433.5,363680504,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297394847,KN12142022,,HTS,,2.88,9.946,3.399,,,,,,,,,,,,,,,,,,,,,,,258337208
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00485873-01,activity,,4,0,-0.337,FC1=C(C(=CC=C1)F)C(=O)NC2=N[NH]C=C2,,,,,,HY-20587,MedChem Express,2020_NPACT_04,,,CRAC intermediate 1,,4,,,,4.925,0,,,,,,,,,,0,,,4.588,-0.337,15.099,,,,,,,,,,,UMBVHXNGQIFPCN,,APP-SARSCoV2_3CLpro-Kales,styxiUQnegmIcAXsOB,,,,,,,,223.2,363681385,1249343-86-9,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297394607,KN12142022,,HTS,,3.391,4.588,-0.337,,,,,,,,,,,,,,,,,,,,,,,258337209
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,MLS000109973-02,activity,,4,0,4.642,COC1=CC=C(C=C1)S(=O)(=O)N2C=NC3=C2C=C(C)C(C)=C3,,,,,,6112322,ChemBridge Corporation,2020_NPACT_04,,,,,4,,,,3.363,0,,,,,,,,,,0,,,8.005,4.642,35.781,,,,,,,,,,,XHSHENTWTOWZHA,,APP-SARSCoV2_3CLpro-Kales,iFOXpgSZsqNnSzhUokRQv,,,,,,,,316.4,363676424,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297396830,KN12142022,,HTS,,7.913,8.005,4.642,,,,,,,,,,,,,,,,,,,,,,,258337210
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00188476-02,activity,,4,0,2.064,CC1=C(Cl)C=C(N[S+]([O-])(=O)C2=C(Cl)C=C3CCC(=O)NC3=C2)C=C1,,,,,,MBB14-038,NCGCChem,2020_NPACT_04,,,,,4,,,,6.397,0,,,,,,,,,,0,,,8.461,2.064,35.972,,,,,,,,,,BG5Z8FUXYPX7,HRTBEFBRLGOGGM,,APP-SARSCoV2_3CLpro-Kales,FUREMepsTLeWpkqBjv,,,,,TFA,,,385.3,99431212,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297397787,KN12142022,,HTS,,8.461,7.146,2.064,,,,,,,,,,,,,,,,,,,,,,,258337211
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00484062-01,activity,,4,0,2.802,CC1(C)CN(C1)C(=O)C2=CC=C(C=C2)C3=CC=CC4=NC(=N[N]34)NC(=O)C5CC5,,,,,,HY-16755,MedChem Express,2020_NPACT_04,,,Solcitinib,,4,,,,3.371,0,,,,,,,,,,0,,,6.174,2.802,21.158,,,,,,,,,,,MPYACSQFXVMWNO,,APP-SARSCoV2_3CLpro-Kales,MZohFCRFCBUCBRHOSs,,Jak1 Inhibitor,,,,,,389.5,363681155,1206163-45-2,JAK1,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297396908,KN12142022,,HTS,,4.388,6.174,2.802,,,,,,,,,,,,,,,,,,,,,,,258337212
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00485986-01,activity,,4,13.5,21.379,CC1OC2O[C@@H]3[C@H](O)C(O)CO[C@H]3OC(=O)C45CCC(C)(C)CC4\C6=C\CC7C8(C)CC(O)C(OC9OC(CO)C(O)C(O)C9O[C@@H]%10OC[C@H](OC(=O)CC(C)(O)CC(=O)OC1C(OC%11OCC(O)C(O)C%11O)C2O)[C@@H](O)[C@H]%10O)C(C)(CO)C8CCC7(C)C6(C)CC5,,,,,,HY-N0890,MedChem Express,2020_NPACT_04,,,Tubeimoside I,,4,,,,13.463,21.5,4.955,1,1,,,,,,,8,,,21.379,7.916,54.585,54.904,,,,,,,,,,MCPFEAJYKIXPQF,,APP-SARSCoV2_3CLpro-Kales,PvlstVTfhgZUbsYNhP,,Wnt signaling pathway Inhibitor,,,,,,1319.4,363681465,102040-03-9,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297394862,KN12142022,,HTS,,7.916,18.357,21.379,,,,,,,,,,,,,,,,,,,,,,,258337213
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386659-01,activity,,4,0,1.621,CC(C)(C)NC1=NC2=CC(=C(Cl)C=C2N=C1[S+](C)([O-])=O)Cl,,,,,,1907,Axon Medchem,2020_NPACT_04,,,GLP-1R agonist DMB,,4,,,,5.823,0,,,,,,,,,,0,,,7.444,1.621,29.753,,,,,,,,,,Y1UPL6V3G1P5,ZMMCDLYCPVYTKT,,APP-SARSCoV2_3CLpro-Kales,nCldfCgWaqBKybABpC,,Glucagon-like peptide 1 receptor Agonist,,,,,,348.2,363680378,281209-71-0,GLP1R,2740,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297397859,KN12142022,,HTS,,7.444,3.701,1.621,,,,,,,,,,,,,,,,,,,,,,,258337214
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00159573-02,activity,12.589254,-3,-61.723,-59.466,O=C1NC(=O)C2=C3C(=C4[NH]C5=C(C=CC=C5)C4=C12)[NH]C6=C3C=CC=C6,,,,,,2457,Tocris,2020_NPACT_04,-4.9,,Arcyriaflavin A,,-3,,,6.294,61.432,-60.223,4.095,1,1,,,,,,,1.5,,,1.966,-59.466,-24.457,-26.175,,,,,,,,,CQMQQPGBZC1M,KAJXOWFGKYKMMZ,,APP-SARSCoV2_3CLpro-Kales,IfJjaeeMxUxWpVEZJY,,,,,,,,325.3,377020468,[118458-54-1],,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297397994,KN12142022,,HTS,18.550295,1.966,-6.836,-59.466,,,,,,,,,,,,,,,,,,,,,,,258337215
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00387227-01,activity,,4,0,3.584,CN(C)CC1CCOC1(C2=CC=CC=C2)C3=CC=CC=C3,,,,,,5058,Tocris,2020_NPACT_04,,,ANAVEX 2-73,,4,,,,2.711,0,,,,,,,,,,0,,,6.295,3.584,26.582,,,,,,,,,,D34DRAZDCL9M,BOTHKNZTGGXFEQ,,APP-SARSCoV2_3CLpro-Kales,vOoNxDIrVKOxdkSbTD,,Sodium channel alpha subunit Modulator,,,HCL,,,281.4,363680581,[195615-84-0],,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297396812,KN12142022,,HTS,,6.14,6.295,3.584,,,,,,,,,,,,,,,,,,,,,,,258337216
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370928-02,activity,,4,-35.714,-29.345,OC(=O)C1=CC=C(C=C1)N\2C(=O)C(=C\C3=CC=C(O3)C4=CC=C(C=C4)[N+]([O-])=O)\C=C2C5=CC=CC=C5,,,,,,S7370,Selleck,2020_NPACT_04,,,4E1RCat,,4,,,,34.539,-31.214,4.095,1,0.999,,,,,,,4.5,,,5.194,-29.345,7.194,4.798,,,,,,,,,P6JZM95MC1C3,BBQRBOIMSKMFFO,,APP-SARSCoV2_3CLpro-Kales,kofgVUkpFGxKjGmnal,,Eukaryotic translation initation factor Inhibitor,,,,,,478.5,363677940,328998-25-0,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297397232,KN12142022,,HTS,,5.194,2.724,-29.345,,,,,,,,,,,,,,,,,,,,,,,258337217
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00484072-01,activity,,4,0,3.724,OC(=O)CC/1=N/N(CC2=NC3=C(S2)C=CC(=C3)C(F)(F)F)C(=O)C4=NC=CN=C14,,,,,,HY-18967,MedChem Express,2020_NPACT_04,,,Aldose reductase-IN-1,,4,,,,4.715,0,,,,,,,,,,0,,,8.438,3.724,32.625,,,,,,,,,,,YRGPAXAVTDMKDK,,APP-SARSCoV2_3CLpro-Kales,uyxLjMywWmRWCtQYqc,,Aldose reductase Inhibitor,,,,,,421.4,363681164,1355612-71-3,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297397352,KN12142022,,HTS,,7.055,8.438,3.724,,,,,,,,,,,,,,,,,,,,,,,258337218
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00484075-01,activity,11.220185,2.3,79.771,91.588,CC[N]1N=C(N=C1C2=NC(=C(N)N=C2)C3=NN=C(O3)C(C)(C)C)C4CCN(CC4)C(=O)CCO,>30,188.38,>69,,,HY-12869,MedChem Express,2020_NPACT_04,-4.95,,AZD-8835,,2.1,,,3.054,80.068,91.771,4.504,1,1,,,,,,,12,,,91.588,11.52,100.474,101.914,,,,,,,,,,ZGRDYKFVDCFJCZ,,APP-SARSCoV2_3CLpro-Kales,qxcHLnfsBUIfdSvRDa,,PI3Ka/d Inhibitor,,,,,,469.5,363681167,1620576-64-8,PIK3CA,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297397286,KN12142022,,HTS,11.677159,11.52,26.463,91.588,,,,,,,,,,,,,,,,,,,,,,,258337219
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00112665-01,activity,,4,0,6.798,COC1=CC=CC(=C1)N2CCN(CC2)C(=O)C[N]3N=CC4=C3C5=CC=CC=C5OC4,,,,,,C734-0587,Sytravon,2020_NPACT_04,,,,,4,,,,5.469,0,,,,,,,,,,0,,,12.268,6.798,39.045,,,,,,,,,,LBXGVBXL9M6M,RGEGVAJWXQBQKI,,APP-SARSCoV2_3CLpro-Kales,lXbQDTZbMWrINALaxi,,,,,,,,404.5,24387244,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297395687,KN12142022,,HTS,,7.721,12.268,6.798,,,,,,,,,,,,,,,,,,,,,,,258337220
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386906-01,activity,,4,0,4.213,FC1=CC(=CC=C1)C#CC2=CN=C(C=C2)C(=O)N3CC4CC4C3,,,,,,MLS004820035,Evotec,2020_NPACT_04,,,,,4,,,,4.915,0,,,,,,,,,,0,,,9.128,4.213,39.254,,,,,,,,,,YN15TVQWHBDC,PEDQCOLPUZUUGO,,APP-SARSCoV2_3CLpro-Kales,CKwnLNpYLZMLqEHucn,,,,,,,,306.3,363680494,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297397163,KN12142022,,HTS,,9.128,7.077,4.213,,,,,,,,,,,,,,,,,,,,,,,258337221
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00254535-01,activity,,4,0,0.702,Cl.Clc2cc(Cl)cc1N=C3CCCCCN3Cc12,,,,,,,Pfizer,2020_NPACT_04,,,PharmaGSID_47259,,4,,,,4.9,0,,,,,,,,,Tox21_300427,0,,,5.602,0.702,23.326,,,,,,,,,,SKNGK44KN3ZU,WTPSHLVHJOJDIF,,APP-SARSCoV2_3CLpro-Kales,HMGdtFGxyYwiHCjHbA,,,,,,,A,305.6,144210745,149062-75-9,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297395675,KN12142022,,HTS,,5.377,5.602,0.702,,,,,,,,,,,,,,,,,,,,,,,258337222
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386190-05,activity,,4,0,7.169,CC(C)C1=NC(=NC(=C1)C2=C3C=CC=CC3=C(F)C=C2)N,,,,,,HY-15419,MedChem Express,2020_NPACT_02,,,RS 127445,,4,,,,3.937,0,,,,,,,,,,0,,,7.169,3.232,19.032,,,,,,,,,,RSY4AYFN7K8G,ZZZQXCUPAJFVBN,,APP-SARSCoV2_3CLpro-Kales,GdHvPkZYyIOXyriGOo,,Serotonin 2b (5-HT2b) receptor Antagonist,,,HCL,,,281.3,363680143,199864-87-4,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297400535,KN12142022,,HTS,,3.232,6.207,7.169,,,,,,,,,,,,,,,,,,,,,,,258337748
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00179896-02,activity,,4,0,10.238,COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=CC(=C1)\C=C\CO,,,,,,NP-002518,Analyticon,2020_NPACT_02,,,,,4,,,,5.713,0,,,,,,,,,,0,,,10.238,4.524,26.633,,,,,,,,,,FZ66PGDB5TUK,SFLMUHDGSQZDOW,,APP-SARSCoV2_3CLpro-Kales,wMYPEpomXlwXXnLNwN,,Cyclooxygenase-1 Inhibitor,,,,,,342.3,363676984,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399677,KN12142022,,HTS,,4.524,7.129,10.238,,,,,,,,,,,,,,,,,,,,,,,258337749
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370842-04,activity,,4,0,6.703,NC1=NC=CC(=N1)C2=C(N=C[N]2C3CCCCC3)C4=CC=C(F)C=C4,,,,,,GLXC-01645,Glixx,2020_NPACT_02,,,PF-670462,,4,,,,4.849,0,,,,,,,,,,0,,,6.703,1.854,11.601,,,,,,,,,,B8T8CPLVNGP8,WUDBUIUHVNECTM,,APP-SARSCoV2_3CLpro-Kales,MueMPcGJcBAVQYXZDb,,Casein Kinase 1 Inhibitor,,,HCL,,,337.4,363677879,950912-80-8,CSNK1E,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399512,KN12142022,,HTS,,1.854,2.879,6.703,,,,,,,,,,,,,,,,,,,,,,,258337750
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385546-01,activity,,4,0,14.393,CC(=O)O[C@H]1C[C@@H](O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]3(C)C(CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)C6=COC=C6)[C@@]12C,,,,,,NP-008199,Analyticon,2020_NPACT_02,,,,,4,,,,6.834,0,,,,,,,,,,0,,,14.393,7.558,41.924,,,,,,,,,,5JMPGL38GMXN,PDKGFQJSCXMICA,,APP-SARSCoV2_3CLpro-Kales,FVLYpiaWfiMtYpcfVS,,<MOA Unknown> | Class: Triterpen | Genus: trichilia | Family: Meliaceae | Species: americana,,,,,,544.6,363679800,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401480,KN12142022,,HTS,,7.558,9.398,14.393,,,,,,,,,,,,,,,,,,,,,,,258337751
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00384597-02,activity,,4,0,10.524,CC1C(=O)OC2C/3=C(C)/C(O)CCC3(C)CCC12O,,,,,,NP-018318,Analyticon,2020_NPACT_02,,,,,4,,,,5.027,0,,,,,,,,,,0,,,10.524,5.497,29.004,,,,,,,,,,VNX4W6VBJL17,NVXJDQXVTHYURW,,APP-SARSCoV2_3CLpro-Kales,hTSTKjVmyOBRaAtiJn,,<MOA Unknown> | Class: Terpenoid | Genus: N/A | Family: N/A | Species: N/A,,,,,,266.3,363679264,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399440,KN12142022,,HTS,,5.756,5.497,10.524,,,,,,,,,,,,,,,,,,,,,,,258337752
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00384576-01,activity,,4,0,10.988,CC\1=C(/O[C@@H]2O[C@H](COC(=O)CC(C)(O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]2O)C(=O)\C=C/O1,,,,,,NP-007735,Analyticon,2020_NPACT_02,,,,,4,,,,5.526,0,,,,,,,,,,0,,,10.988,5.462,31.31,,,,,,,,,,55Y3KDQ3QY8T,WCVUIHQUPRXYKT,,APP-SARSCoV2_3CLpro-Kales,IAWqjnZvFHfUzWppTC,,<MOA Unknown> | Class: Polyketide | Genus: Ononis | Family: Fabaceae | Species: variegata,,,,,,432.4,363679254,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297402038,KN12142022,,HTS,,5.462,7.612,10.988,,,,,,,,,,,,,,,,,,,,,,,258337753
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00348107-03,activity,,4,0,8.283,CC1CCN(CC1)C2=CC(=CC=C2NC(=O)C3=CC(=C[NH]3)C#N)N4CCN(C)CC4,,,,,,HY-13075,MedChem Express,2020_NPACT_02,,,c-FMS Inhibitor,,4,,,,5.305,0,,,,,,,,,,0,,,8.283,2.979,17.489,,,,,,,,,,2AGKWZVWG6T3,DXPSQKSTVIVZLV,,APP-SARSCoV2_3CLpro-Kales,RqpBardliZExXcOmib,,CSF1R (c-FMS) Inhibitor,,,,,,406.5,363677735,885704-21-2,CSF1R,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399848,KN12142022,,HTS,,2.979,4.573,8.283,,,,,,,,,,,,,,,,,,,,,,,258337754
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385752-02,activity,,4,0,6.766,COC1C[C@H]\2[C@@H]([C@@H](C)O1)[C@@H](O\C=C2C(=O)OC)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,,,,,,NP-019570,Analyticon,2020_NPACT_02,,,,,4,,,,2.405,0,,,,,,,,,,0,,,6.766,4.362,22.617,,,,,,,,,,63PQRQYQ9NMG,IZODPOCIKVLNIL,,APP-SARSCoV2_3CLpro-Kales,QMwLdLFxGqYBZoEwqG,,<MOA Unknown> | Class: Iridoide | Genus: N/A | Family: N/A | Species: N/A,,,,,,420.4,363679923,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297398633,KN12142022,,HTS,,4.362,4.82,6.766,,,,,,,,,,,,,,,,,,,,,,,258337755
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386260-02,activity,,4,0,8.768,BrC1=CC(=CC=C1)NC2=NC=NC3=CC=C(NC(=O)C=C)C=C23,,,,,,A2024,APExBIO,2020_NPACT_02,,,PD-168393,,4,,,,6.764,0,,,,,,,,,,0,,,8.768,2.003,14.69,,,,,,,,,,TMZ6ZV315MWY,HTUBKQUPEREOGA,,APP-SARSCoV2_3CLpro-Kales,xqJykbLjGoveeaFDjt,,EGFR Inhibitor,,,,,,369.2,363680172,194423-15-9,EGFR,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297398735,KN12142022,,HTS,,2.003,5.213,8.768,,,,,,,,,,,,,,,,,,,,,,,258337756
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385417-01,activity,,4,0,11.886,CC(C)=C[C@@H]1[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1(C)C,,,,,,NP-007687,Analyticon,2020_NPACT_02,,,,,4,,,,8.717,0,,,,,,,,,,0,,,11.886,3.168,22.325,,,,,,,,,,VXS4TFTNAATY,PWNZJEITEKAROY,,APP-SARSCoV2_3CLpro-Kales,wvwExQnRIfYiFdtsFf,,<MOA Unknown> | Class: Monoterpen | Genus: chrysanthenum | Family: Compositae | Species: coronarium,,,,,,316.4,363679732,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297399410,KN12142022,,HTS,,3.168,6.053,11.886,,,,,,,,,,,,,,,,,,,,,,,258337757
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00347704-02,activity,,4,0,14.317,CC(=O)O[C@H]1C[C@H](OC(C)=O)[C@]2(C)[C@H](CC[C@@]34O[C@@H]3C/5=C(C)/C(=O)O[C@@H]5C[C@@H]24)C1(C)C,,,,,,NP-007232,Analyticon,2020_NPACT_02,,,,,4,,,,9.948,0,,,,,,,,,,0,,,14.317,4.368,30.619,,,,,,,,,,QZ5789KK615W,YOELDOOOBJSHSZ,,APP-SARSCoV2_3CLpro-Kales,UxbsFRTRDdOBbrxTXN,,<MOA Unknown> | Class: Diterpen | Genus: Suregada | Family: Euphorbiaceae | Species: Zanzibarica,,,,,,432.5,363677668,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297398390,KN12142022,,HTS,,4.368,8.14,14.317,,,,,,,,,,,,,,,,,,,,,,,258337758
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00385448-01,activity,,4,0,10.502,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@@H]5OC(=O)[C@@]3(O[C@@H]6OC(=O)[C@@H](O)[C@]46[C@@H]([C@H]5O)C(C)(C)C)[C@@]12O,,,,,,NP-008098,Analyticon,2020_NPACT_02,,,,,4,,,,3.449,0,,,,,,,,,,0,,,10.502,7.053,39.071,,,,,,,,,,2PWF7NVZ4HJT,AMOGMTLMADGEOQ,,APP-SARSCoV2_3CLpro-Kales,noTwQbjeHmRkSAHIZM,,Platelet activating factor receptor Antagonist,,,,,,440.4,363679745,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297401510,KN12142022,,HTS,,8.082,7.053,10.502,,,,,,,,,,,,,,,,,,,,,,,258337759
